version_major,version_minor,status,timestamp,latitude,longitude,altitude,roll,pitch,heading,latitude_sigma,longitude_sigma,altitude_sigma,roll_sigma,pitch_sigma,heading_sigma,a_sigma,b_sigma,c_sigma,quality,number_of_satellites,hdop,vdop,hpl,vpl
4,2,1,93653146,48.76669797506,2.458622475052,0,0,0,132.3550567627,0.09533654153347,0.084383204579353,0,0,0,0.53354543447495,0,0,0,6,9,0,0,0,0
4,2,1,93713410,48.766696268526,2.4586196138531,0,0,0,132.64630126953,0.078290648758411,0.072919756174088,0,0,0,0.52895015478134,0,0,0,6,9,0,0,0,0
4,2,1,93763025,48.766694618666,2.4586169080456,0,0,0,132.95039367676,0.075907826423645,0.070794031023979,0,0,0,0.52237635850906,0,0,0,6,9,0,0,0,0
4,2,1,93807802,48.766693327854,2.4586147960756,0,0,0,133.14030456543,0.13098554313183,0.13135439157486,0,0,0,0.52479308843613,0,0,0,6,9,0,0,0,0
4,2,1,93852434,48.766691884931,2.4586124622426,0,0,0,133.40144348145,0.085845693945885,0.084733843803406,0,0,0,0.554543197155,0,0,0,6,9,0,0,0,0
4,2,1,93908315,48.766690351836,2.4586100799655,0,0,0,133.6219329834,0.07739045470953,0.070295117795467,0,0,0,0.55081403255463,0,0,0,6,9,0,0,0,0
4,2,1,93953012,48.766688972491,2.4586078736599,0,0,0,133.84176635742,0.079192973673344,0.070303291082382,0,0,0,0.58865612745285,0,0,0,6,9,0,0,0,0
4,2,1,94002466,48.766687416511,2.4586053735685,0,0,0,134.06802368164,0.11851990222931,0.10831051319838,0,0,0,0.51791173219681,0,0,0,6,9,0,0,0,0
4,2,1,94052939,48.766685835874,2.4586028996076,0,0,0,134.25248718262,0.078553773462772,0.069937571883202,0,0,0,0.49743896722794,0,0,0,6,9,0,0,0,0
4,2,1,94107557,48.766684189192,2.4586004006112,0,0,0,134.43061828613,0.076774947345257,0.069020986557007,0,0,0,0.47473075985909,0,0,0,6,9,0,0,0,0
